formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F(a),entry.power,ok,0,0.00792346,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
F(a),always.nopower,ok,0,0.00634469,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
F(a),always.power,ok,0,0.00902022,1,1,1,1,1,0,0,0,"HOA: v1 States: 1 Start: 0 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc colored deterministic very-weak --BODY-- State: 0 {0} [!0] 0 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),best,ok,0,0.0110914,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),spot#tgba,ok,0,0.00860365,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),pldi#tgba,ok,0,0.00895926,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),spot#tba,ok,0,0.00851155,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),pldi#tba,ok,0,0.00725425,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),spot#sba,ok,0,0.00997119,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),pldi#sba,ok,0,0.00912417,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),entry.nopower,ok,0,0.00691739,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),entry.power,ok,0,0.00955883,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),always.nopower,ok,0,0.00864555,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
X(((F(a)) | (G(b))) R (X(!(a)))),always.power,ok,0,0.00716006,4,4,7,1,4,0,0,0,"HOA: v1 States: 4 Start: 3 AP: 1 ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic terminal --BODY-- State: 0 [0] 2 State: 1 [t] 0 State: 2 {0} [t] 2 State: 3 [t] 1 --END--"
(a) & (G(F(b))),best,ok,0,0.00866292,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),spot#tgba,ok,0,0.00768677,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),pldi#tgba,ok,0,0.00940288,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),spot#tba,ok,0,0.00779321,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),pldi#tba,ok,0,0.00833664,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),spot#sba,ok,0,0.00836169,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),pldi#sba,ok,0,0.0109029,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),entry.nopower,ok,0,0.00904987,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),entry.power,ok,0,0.00812441,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),always.nopower,ok,0,0.0112463,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
(a) & (G(F(b))),always.power,ok,0,0.00909806,4,7,18,1,4,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc very-weak --BODY-- State: 0 [!0] 1 [0] 2 [0] 3 State: 1 {0} [t] 1 State: 2 [t] 2 [1] 3 State: 3 {0} [!1] 3 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),best,ok,0,0.00812171,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),spot#tgba,ok,0,0.0112087,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),pldi#tgba,ok,0,0.00883362,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),spot#tba,ok,0,0.00981888,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),pldi#tba,ok,0,0.00933871,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),spot#sba,ok,0,0.00843942,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),pldi#sba,ok,0,0.00883232,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),entry.nopower,ok,0,0.0106497,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),entry.power,ok,0,0.00938358,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),always.nopower,ok,0,0.00987434,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
((F(a)) & ((a) U (X((b) | (!(c)))))) | ((G(!(a))) & ((!(a)) R (X((!(b)) & (c))))),always.power,ok,0,0.0135689,7,12,37,1,7,0,0,0,"HOA: v1 States: 7 Start: 3 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc deterministic very-weak --BODY-- State: 0 {0} [t] 0 State: 1 {0} [!0] 1 State: 2 [0] 0 [!0] 2 State: 3 [!0] 4 [0] 5 State: 4 [0&!1&2] 0 [!0&1 | !0&!2] 1 [!0&!1&2] 2 State: 5 {0} [0&!1&2] 5 [!0&!1&2] 6 State: 6 [!1&2] 0 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),best,ok,0,0.0086648,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),spot#tgba,ok,0,0.00778284,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),pldi#tgba,ok,0,0.0127556,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),spot#tba,ok,0,0.00922123,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),pldi#tba,ok,0,0.00944984,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
G(((!(a)) & (F(b))) | ((a) & (G(!(b))))),spot#sba,ok,0,0.00727717,5,12,18,1,4,1,1,0,"HOA: v1 States: 5 Start: 0 AP: 2 ""a"" ""b"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0&1] 0 [0&1] 1 [!0&!1] 2 [!0&!1] 3 [0&!1] 4 State: 1 {0} [t] 1 State: 2 [!0&1] 0 [!0&!1] 2 State: 3 {0} [0] 1 [!0&!1] 3 State: 4 [!0 | 1] 1 [0&!1] 4 --END--"
